symbol,exchange,token,lot_size,instrument_type
YESBANK28OCT2519CE,NFO,128917,31100,OPTSTK
YESBANK28OCT2521CE,NFO,128919,31100,OPTSTK
YESBANK28OCT2523CE,NFO,128921,31100,OPTSTK
TATATECH30SEP25750CE,NFO,129101,800,OPTSTK
ZYDUSLIFE28OCT25950PE,NFO,129136,900,OPTSTK
ZYDUSLIFE28OCT25970PE,NFO,129139,900,OPTSTK
ZYDUSLIFE28OCT25990CE,NFO,129142,900,OPTSTK
TATATECH28OCT25540PE,NFO,129158,800,OPTSTK
ZYDUSLIFE28OCT251110PE,NFO,129186,900,OPTSTK
TATATECH28OCT25600CE,NFO,129202,800,OPTSTK
TATATECH28OCT25680PE,NFO,129252,800,OPTSTK
TATATECH28OCT25740CE,NFO,129264,800,OPTSTK
TATATECH28OCT25760CE,NFO,129266,800,OPTSTK
TATATECH28OCT25760PE,NFO,129267,800,OPTSTK
ZYDUSLIFE25NOV25840CE,NFO,129279,900,OPTSTK
ZYDUSLIFE25NOV25900CE,NFO,129291,900,OPTSTK
ZYDUSLIFE25NOV25900PE,NFO,129292,900,OPTSTK
TCS30SEP252980CE,NFO,129372,175,OPTSTK
TCS30SEP253020PE,NFO,129375,175,OPTSTK
TCS30SEP253220CE,NFO,129387,175,OPTSTK
TCS30SEP253300PE,NFO,129419,175,OPTSTK
TCS30SEP253340CE,NFO,129420,175,OPTSTK
TCS30SEP253380PE,NFO,129423,175,OPTSTK
RELIANCE30SEP251440PE,NFO,129603,500,OPTSTK
RELIANCE30SEP251540PE,NFO,129632,500,OPTSTK
TCS28OCT253000CE,NFO,129671,175,OPTSTK
RELIANCE30SEP251620CE,NFO,129674,500,OPTSTK
RELIANCE30SEP251640CE,NFO,129676,500,OPTSTK
TCS28OCT253080CE,NFO,129679,175,OPTSTK
RELIANCE30SEP251640PE,NFO,129697,500,OPTSTK
RELIANCE30SEP251660CE,NFO,129698,500,OPTSTK
TCS28OCT253400CE,NFO,129702,175,OPTSTK
TCS28OCT253480CE,NFO,129709,175,OPTSTK
TCS28OCT253520CE,NFO,129711,175,OPTSTK
TECHM30SEP251300CE,NFO,129845,600,OPTSTK
TECHM30SEP251300PE,NFO,129846,600,OPTSTK
TATAELXSI28OCT255800PE,NFO,127747,100,OPTSTK
TATAELXSI28OCT256000CE,NFO,127758,100,OPTSTK
TATAELXSI28OCT256000PE,NFO,127759,100,OPTSTK
TATAMOTORS30SEP25690PE,NFO,127915,800,OPTSTK
VEDL25NOV25480PE,NFO,128017,1150,OPTSTK
TECHM30SEP251340PE,NFO,129848,600,OPTSTK
RVNL30SEP25260CE,NFO,129889,1375,OPTSTK
TECHM30SEP251620PE,NFO,129899,600,OPTSTK
TECHM28OCT251400CE,NFO,130012,600,OPTSTK
PPLPHARMA30SEP25150PE,NFO,127963,2500,OPTSTK
VEDL28OCT25470CE,NFO,127975,1150,OPTSTK
VEDL28OCT25470PE,NFO,127976,1150,OPTSTK
VOLTAS28OCT251260CE,NFO,128050,375,OPTSTK
PPLPHARMA30SEP25210PE,NFO,128062,2500,OPTSTK
VOLTAS28OCT251340CE,NFO,128065,375,OPTSTK
VOLTAS28OCT251340PE,NFO,128066,375,OPTSTK
TECHM28OCT251760CE,NFO,130054,600,OPTSTK
TIINDIA30SEP252850CE,NFO,130134,200,OPTSTK
TIINDIA30SEP253350CE,NFO,130144,200,OPTSTK
TIINDIA28OCT252600CE,NFO,130199,200,OPTSTK
VOLTAS28OCT251460PE,NFO,128093,375,OPTSTK
TATAMOTORS28OCT25680PE,NFO,128232,800,OPTSTK
TATAMOTORS28OCT25700CE,NFO,128234,800,OPTSTK
TATAMOTORS28OCT25740PE,NFO,128239,800,OPTSTK
TIINDIA28OCT253300CE,NFO,130266,200,OPTSTK
TITAGARH30SEP25740CE,NFO,130288,725,OPTSTK
TITAGARH30SEP25940PE,NFO,130351,725,OPTSTK
SAIL30SEP25105PE,NFO,130442,4700,OPTSTK
TATAMOTORS28OCT25780CE,NFO,128242,800,OPTSTK
TATAMOTORS28OCT25800CE,NFO,128244,800,OPTSTK
TATAMOTORS28OCT25800PE,NFO,128245,800,OPTSTK
VOLTAS25NOV251360CE,NFO,128265,375,OPTSTK
SAIL30SEP25115CE,NFO,130445,4700,OPTSTK
SAIL30SEP25115PE,NFO,130446,4700,OPTSTK
TITAGARH28OCT25840CE,NFO,130455,725,OPTSTK
SAIL30SEP25120CE,NFO,130447,4700,OPTSTK
VOLTAS25NOV251440PE,NFO,128270,375,OPTSTK
VOLTAS25NOV251520PE,NFO,128306,375,OPTSTK
VOLTAS25NOV251600PE,NFO,128310,375,OPTSTK
PRESTIGE30SEP251360PE,NFO,128370,450,OPTSTK
TITAN30SEP253350PE,NFO,130636,175,OPTSTK
TITAN30SEP253450PE,NFO,130657,175,OPTSTK
TITAN30SEP253550CE,NFO,130658,175,OPTSTK
TITAN30SEP253850CE,NFO,130664,175,OPTSTK
PRESTIGE30SEP251640CE,NFO,128383,450,OPTSTK
TATAPOWER30SEP25345PE,NFO,128393,1450,OPTSTK
WIPRO28OCT25247.5CE,NFO,128527,3000,OPTSTK
PRESTIGE30SEP251760PE,NFO,128473,450,OPTSTK
TITAN28OCT254000CE,NFO,130723,175,OPTSTK
TITAN28OCT254100CE,NFO,130798,175,OPTSTK
TORNTPHARM30SEP253450PE,NFO,130873,250,OPTSTK
TORNTPHARM28OCT254100CE,NFO,130934,250,OPTSTK
TATAPOWER28OCT25400CE,NFO,128528,1450,OPTSTK
TATAPOWER28OCT25440CE,NFO,128536,1450,OPTSTK
WIPRO28OCT25252.5PE,NFO,128568,3000,OPTSTK
WIPRO28OCT25262.5PE,NFO,128587,3000,OPTSTK
WIPRO25NOV25230CE,NFO,128681,3000,OPTSTK
WIPRO25NOV25235PE,NFO,128684,3000,OPTSTK
TATASTEEL30SEP25152.5CE,NFO,128687,5500,OPTSTK
WIPRO25NOV25240CE,NFO,128707,3000,OPTSTK
TORNTPHARM28OCT254100PE,NFO,130935,250,OPTSTK
TORNTPOWER30SEP251140PE,NFO,130965,375,OPTSTK
TORNTPOWER30SEP251220CE,NFO,130979,375,OPTSTK
TORNTPOWER30SEP251380PE,NFO,131038,375,OPTSTK
WIPRO25NOV25245CE,NFO,128709,3000,OPTSTK
WIPRO25NOV25250CE,NFO,128723,3000,OPTSTK
WIPRO25NOV25265PE,NFO,128739,3000,OPTSTK
TATASTEEL28OCT25130CE,NFO,128742,5500,OPTSTK
TORNTPOWER30SEP251500CE,NFO,131100,375,OPTSTK
SBICARD30SEP25780CE,NFO,131146,800,OPTSTK
SBICARD30SEP25840PE,NFO,131153,800,OPTSTK
SBICARD30SEP25860PE,NFO,131155,800,OPTSTK
TATAMOTORS30SEP25650CE,NFO,127908,800,OPTSTK
VBL25NOV25520CE,NFO,127912,1025,OPTSTK
VBL25NOV25520PE,NFO,127917,1025,OPTSTK
RBLBANK30SEP25260PE,NFO,128762,3175,OPTSTK
TATASTEEL28OCT25180PE,NFO,128788,5500,OPTSTK
WIPRO25NOV25290CE,NFO,128794,3000,OPTSTK
RECLTD30SEP25360CE,NFO,128875,1275,OPTSTK
TORNTPOWER28OCT251040PE,NFO,131170,375,OPTSTK
RECLTD30SEP25440PE,NFO,128884,1275,OPTSTK
YESBANK28OCT2517CE,NFO,128915,31100,OPTSTK
YESBANK28OCT2517PE,NFO,128916,31100,OPTSTK
YESBANK25NOV2516PE,NFO,128954,31100,OPTSTK
VEDL28OCT25410CE,NFO,127969,1150,OPTSTK
VEDL28OCT25430PE,NFO,127972,1150,OPTSTK
VEDL28OCT25450CE,NFO,127973,1150,OPTSTK
VEDL28OCT25490CE,NFO,127977,1150,OPTSTK
YESBANK25NOV2522CE,NFO,128959,31100,OPTSTK
TATATECH30SEP25590CE,NFO,129077,800,OPTSTK
TATATECH30SEP25610CE,NFO,129079,800,OPTSTK
TATATECH30SEP25630PE,NFO,129084,800,OPTSTK
PPLPHARMA30SEP25170CE,NFO,128000,2500,OPTSTK
VEDL25NOV25500CE,NFO,128018,1150,OPTSTK
PPLPHARMA30SEP25230PE,NFO,128069,2500,OPTSTK
VOLTAS28OCT251460CE,NFO,128090,375,OPTSTK
TATATECH30SEP25750PE,NFO,129102,800,OPTSTK
TATATECH30SEP25770PE,NFO,129107,800,OPTSTK
ZYDUSLIFE28OCT251050CE,NFO,129179,900,OPTSTK
TATATECH28OCT25580PE,NFO,129201,800,OPTSTK
VOLTAS28OCT251500CE,NFO,128094,375,OPTSTK
TATAMOTORS28OCT25580PE,NFO,128210,800,OPTSTK
TATAMOTORS28OCT25620PE,NFO,128214,800,OPTSTK
VOLTAS25NOV251280CE,NFO,128261,375,OPTSTK
TCS30SEP253180CE,NFO,129385,175,OPTSTK
ZYDUSLIFE25NOV251060PE,NFO,129401,900,OPTSTK
RELIANCE30SEP251300PE,NFO,129559,500,OPTSTK
RELIANCE30SEP251320PE,NFO,129571,500,OPTSTK
PRESTIGE30SEP251320PE,NFO,128364,450,OPTSTK
PRESTIGE30SEP251600PE,NFO,128382,450,OPTSTK
TATAPOWER30SEP25405CE,NFO,128409,1450,OPTSTK
RELIANCE30SEP251460PE,NFO,129605,500,OPTSTK
TCS28OCT252600CE,NFO,129622,175,OPTSTK
TCS28OCT252960PE,NFO,129670,175,OPTSTK
TCS28OCT253280CE,NFO,129691,175,OPTSTK
VOLTAS25NOV251400CE,NFO,128267,375,OPTSTK
TCS28OCT253400PE,NFO,129703,175,OPTSTK
TCS28OCT253520PE,NFO,129712,175,OPTSTK
TECHM30SEP251460PE,NFO,129854,600,OPTSTK
RVNL30SEP25260PE,NFO,129890,1375,OPTSTK
TATAPOWER30SEP25415CE,NFO,128411,1450,OPTSTK
TATAPOWER28OCT25350PE,NFO,128502,1450,OPTSTK
PRESTIGE30SEP251840CE,NFO,128511,450,OPTSTK
TATAPOWER28OCT25390CE,NFO,128517,1450,OPTSTK
RVNL30SEP25300CE,NFO,129927,1375,OPTSTK
RVNL30SEP25360PE,NFO,129934,1375,OPTSTK
RVNL30SEP25380PE,NFO,129971,1375,OPTSTK
TECHM28OCT251600PE,NFO,130025,600,OPTSTK
TATAPOWER28OCT25430PE,NFO,128535,1450,OPTSTK
TATASTEEL30SEP25187.5CE,NFO,128701,5500,OPTSTK
WIPRO25NOV25270CE,NFO,128740,3000,OPTSTK
TATASTEEL28OCT25135PE,NFO,128745,5500,OPTSTK
TECHM28OCT251640PE,NFO,130027,600,OPTSTK
TECHM28OCT251760PE,NFO,130055,600,OPTSTK
TIINDIA30SEP252750PE,NFO,130133,200,OPTSTK
TIINDIA30SEP252950CE,NFO,130136,200,OPTSTK
TIINDIA30SEP253050PE,NFO,130139,200,OPTSTK
TIINDIA30SEP253150CE,NFO,130140,200,OPTSTK
TIINDIA30SEP253450CE,NFO,130146,200,OPTSTK
TIINDIA28OCT252700CE,NFO,130203,200,OPTSTK
TATASTEEL28OCT25145CE,NFO,128748,5500,OPTSTK
RBLBANK30SEP25270PE,NFO,128764,3175,OPTSTK
TATASTEEL28OCT25145PE,NFO,128774,5500,OPTSTK
TATASTEEL28OCT25165PE,NFO,128782,5500,OPTSTK
TIINDIA28OCT253000PE,NFO,130261,200,OPTSTK
TIINDIA28OCT253400CE,NFO,130268,200,OPTSTK
TITAGARH30SEP25700CE,NFO,130286,725,OPTSTK
TITAGARH28OCT25720CE,NFO,130412,725,OPTSTK
TATASTEEL28OCT25170CE,NFO,128783,5500,OPTSTK
RECLTD30SEP25400PE,NFO,128880,1275,OPTSTK
RECLTD30SEP25480CE,NFO,128929,1275,OPTSTK
YESBANK25NOV2514CE,NFO,128951,31100,OPTSTK
SAIL30SEP25100PE,NFO,130440,4700,OPTSTK
SAIL30SEP25135CE,NFO,130512,4700,OPTSTK
TITAGARH28OCT25960PE,NFO,130515,725,OPTSTK
SAIL30SEP25150CE,NFO,130527,4700,OPTSTK
YESBANK25NOV2514PE,NFO,128952,31100,OPTSTK
TATATECH30SEP25690PE,NFO,129094,800,OPTSTK
TATATECH30SEP25730CE,NFO,129097,800,OPTSTK
ZYDUSLIFE28OCT251090CE,NFO,129183,900,OPTSTK
TITAN30SEP253650CE,NFO,130660,175,OPTSTK
TITAN30SEP253650PE,NFO,130661,175,OPTSTK
TITAN30SEP253750CE,NFO,130662,175,OPTSTK
TITAN28OCT253100CE,NFO,130700,175,OPTSTK
TATATECH28OCT25620CE,NFO,129241,800,OPTSTK
TATATECH28OCT25660CE,NFO,129246,800,OPTSTK
TATATECH28OCT25660PE,NFO,129247,800,OPTSTK
TATATECH28OCT25720CE,NFO,129260,800,OPTSTK
TORNTPHARM30SEP253950CE,NFO,130882,250,OPTSTK
TORNTPHARM28OCT254000CE,NFO,130932,250,OPTSTK
TORNTPOWER30SEP251100CE,NFO,130962,375,OPTSTK
TORNTPOWER30SEP251460PE,NFO,131099,375,OPTSTK
SBICARD30SEP25680PE,NFO,131133,800,OPTSTK
TORNTPOWER28OCT251040CE,NFO,131169,375,OPTSTK
TATATECH28OCT25780CE,NFO,129268,800,OPTSTK
TATATECH28OCT25780PE,NFO,129269,800,OPTSTK
TATATECH28OCT25800PE,NFO,129275,800,OPTSTK
ZYDUSLIFE25NOV25840PE,NFO,129280,900,OPTSTK
SBICARD30SEP25680CE,NFO,131127,800,OPTSTK
SBICARD30SEP25780PE,NFO,131147,800,OPTSTK
ZYDUSLIFE25NOV251040PE,NFO,129326,900,OPTSTK
TCS30SEP253060PE,NFO,129377,175,OPTSTK
ZYDUSLIFE25NOV251100CE,NFO,129404,900,OPTSTK
RELIANCE30SEP251180PE,NFO,129436,500,OPTSTK
TORNTPOWER28OCT251200PE,NFO,131178,375,OPTSTK
TORNTPOWER28OCT251240PE,NFO,131180,375,OPTSTK
TORNTPOWER28OCT251280PE,NFO,131182,375,OPTSTK
TORNTPOWER28OCT251320CE,NFO,131205,375,OPTSTK
TORNTPOWER28OCT251360CE,NFO,131268,375,OPTSTK
TRENT30SEP254700PE,NFO,131423,100,OPTSTK
TRENT28OCT254800CE,NFO,131473,100,OPTSTK
TRENT28OCT255200CE,NFO,131483,100,OPTSTK
RELIANCE30SEP251360PE,NFO,129575,500,OPTSTK
RELIANCE30SEP251420CE,NFO,129580,500,OPTSTK
RELIANCE30SEP251220PE,NFO,129453,500,OPTSTK
RELIANCE30SEP251400PE,NFO,129579,500,OPTSTK
TRENT28OCT256000PE,NFO,131492,100,OPTSTK
TRENT28OCT256200PE,NFO,131494,100,OPTSTK
TVSMOTOR30SEP253350CE,NFO,131706,350,OPTSTK
TVSMOTOR30SEP253450CE,NFO,131708,350,OPTSTK
RELIANCE30SEP251460CE,NFO,129604,500,OPTSTK
TCS28OCT252640CE,NFO,129624,175,OPTSTK
TCS28OCT252880PE,NFO,129663,175,OPTSTK
TCS28OCT252960CE,NFO,129669,175,OPTSTK
TVSMOTOR30SEP253550PE,NFO,131711,350,OPTSTK
TVSMOTOR30SEP253650PE,NFO,131713,350,OPTSTK
TVSMOTOR28OCT252900CE,NFO,131742,350,OPTSTK
TVSMOTOR28OCT253100PE,NFO,131747,350,OPTSTK
TCS28OCT253040PE,NFO,129678,175,OPTSTK
TCS28OCT253320CE,NFO,129694,175,OPTSTK
TECHM30SEP251340CE,NFO,129847,600,OPTSTK
TECHM30SEP251420PE,NFO,129852,600,OPTSTK
SBILIFE30SEP251800CE,NFO,131912,375,OPTSTK
SBILIFE30SEP251880CE,NFO,131918,375,OPTSTK
SBILIFE30SEP252000PE,NFO,131930,375,OPTSTK
ULTRACEMCO30SEP2512100PE,NFO,131992,50,OPTSTK
TECHM30SEP251500PE,NFO,129856,600,OPTSTK
RVNL30SEP25240PE,NFO,129888,1375,OPTSTK
TECHM30SEP251620CE,NFO,129898,600,OPTSTK
TECHM30SEP251660CE,NFO,129900,600,OPTSTK
ULTRACEMCO30SEP2512300CE,NFO,131993,50,OPTSTK
ULTRACEMCO30SEP2512900CE,NFO,131999,50,OPTSTK
ULTRACEMCO30SEP2513100CE,NFO,132022,50,OPTSTK
ULTRACEMCO30SEP2513300CE,NFO,132024,50,OPTSTK
ULTRACEMCO30SEP2513500PE,NFO,132033,50,OPTSTK
ULTRACEMCO30SEP2513700CE,NFO,132034,50,OPTSTK
ULTRACEMCO28OCT2511200PE,NFO,132175,50,OPTSTK
ULTRACEMCO28OCT2511600PE,NFO,132179,50,OPTSTK
RVNL30SEP25380CE,NFO,129935,1375,OPTSTK
RVNL30SEP25400CE,NFO,129972,1375,OPTSTK
RVNL30SEP25400PE,NFO,129973,1375,OPTSTK
TECHM28OCT251240PE,NFO,130005,600,OPTSTK
ULTRACEMCO28OCT2512000CE,NFO,132215,50,OPTSTK
ULTRACEMCO28OCT2512600CE,NFO,132221,50,OPTSTK
ULTRACEMCO28OCT2512800CE,NFO,132223,50,OPTSTK
UNIONBANK30SEP25112.5PE,NFO,132430,4425,OPTSTK
TECHM28OCT251280CE,NFO,130006,600,OPTSTK
TECHM28OCT251480PE,NFO,130019,600,OPTSTK
TECHM28OCT251560CE,NFO,130022,600,OPTSTK
TECHM28OCT251600CE,NFO,130024,600,OPTSTK
SBIN30SEP25800CE,NFO,132444,750,OPTSTK
SBIN30SEP25820CE,NFO,132470,750,OPTSTK
SBIN30SEP25840PE,NFO,132473,750,OPTSTK
SBIN30SEP25860PE,NFO,132475,750,OPTSTK
TIINDIA30SEP252650PE,NFO,130131,200,OPTSTK
TIINDIA30SEP253050CE,NFO,130138,200,OPTSTK
TIINDIA30SEP253350PE,NFO,130145,200,OPTSTK
TIINDIA28OCT253400PE,NFO,130269,200,OPTSTK
UNIONBANK28OCT25150CE,NFO,132638,4425,OPTSTK
UNITDSPR30SEP251180CE,NFO,132668,400,OPTSTK
UNITDSPR30SEP251340PE,NFO,132677,400,OPTSTK
UNITDSPR28OCT251480CE,NFO,132841,400,OPTSTK
TITAGARH30SEP25740PE,NFO,130289,725,OPTSTK
TITAGARH30SEP25940CE,NFO,130344,725,OPTSTK
TITAGARH28OCT25880PE,NFO,130465,725,OPTSTK
TITAGARH28OCT25920PE,NFO,130469,725,OPTSTK
UPL30SEP25730CE,NFO,133134,1355,OPTSTK
UPL30SEP25790CE,NFO,133140,1355,OPTSTK
UPL28OCT25700CE,NFO,133345,1355,OPTSTK
UPL28OCT25820CE,NFO,133367,1355,OPTSTK
SAIL30SEP25120PE,NFO,130507,4700,OPTSTK
SAIL30SEP25135PE,NFO,130513,4700,OPTSTK
SAIL30SEP25140CE,NFO,130521,4700,OPTSTK
SAIL30SEP25145CE,NFO,130523,4700,OPTSTK
VBL30SEP25450PE,NFO,133399,1025,OPTSTK
VBL30SEP25490PE,NFO,133403,1025,OPTSTK
VBL30SEP25570CE,NFO,133428,1025,OPTSTK
VBL30SEP25570PE,NFO,133429,1025,OPTSTK
SHREECEM30SEP2527500CE,NFO,133459,25,OPTSTK
SHREECEM30SEP2529000PE,NFO,133466,25,OPTSTK
VBL28OCT25480CE,NFO,133633,1025,OPTSTK
VBL28OCT25500PE,NFO,133636,1025,OPTSTK
TITAN28OCT253100PE,NFO,130701,175,OPTSTK
TITAN28OCT253200PE,NFO,130703,175,OPTSTK
TITAN28OCT253400PE,NFO,130710,175,OPTSTK
TITAN28OCT253600PE,NFO,130714,175,OPTSTK
VBL28OCT25520PE,NFO,133684,1025,OPTSTK
VEDL30SEP25394CE,NFO,133745,1150,OPTSTK
SHRIRAMFIN30SEP25620CE,NFO,133870,825,OPTSTK
SHRIRAMFIN30SEP25700PE,NFO,133895,825,OPTSTK
VOLTAS28OCT251400PE,NFO,134260,375,OPTSTK
TITAN28OCT253900CE,NFO,130719,175,OPTSTK
TORNTPHARM30SEP253550PE,NFO,130875,250,OPTSTK
TORNTPHARM28OCT253200CE,NFO,130916,250,OPTSTK
TORNTPHARM28OCT253500CE,NFO,130922,250,OPTSTK
VOLTAS30SEP251340PE,NFO,134167,375,OPTSTK
VOLTAS30SEP251380CE,NFO,134168,375,OPTSTK
VOLTAS30SEP251460PE,NFO,134177,375,OPTSTK
VOLTAS28OCT251480CE,NFO,134263,375,OPTSTK
VOLTAS28OCT251560PE,NFO,134268,375,OPTSTK
VOLTAS28OCT251600CE,NFO,134269,375,OPTSTK
SIEMENS30SEP252900PE,NFO,134360,125,OPTSTK
TORNTPHARM28OCT253800CE,NFO,130928,250,OPTSTK
TORNTPHARM28OCT253900CE,NFO,130930,250,OPTSTK
TORNTPOWER30SEP251140CE,NFO,130964,375,OPTSTK
TORNTPOWER30SEP251180PE,NFO,130967,375,OPTSTK
SIEMENS30SEP253300CE,NFO,134376,125,OPTSTK
WIPRO30SEP25267.5PE,NFO,134461,3000,OPTSTK
WIPRO28OCT25210CE,NFO,134622,3000,OPTSTK
WIPRO28OCT25225CE,NFO,134628,3000,OPTSTK
TORNTPOWER30SEP251300CE,NFO,130987,375,OPTSTK
TORNTPOWER30SEP251300PE,NFO,130988,375,OPTSTK
SBICARD30SEP25720CE,NFO,131140,800,OPTSTK
SBICARD30SEP25800CE,NFO,131148,800,OPTSTK
WIPRO28OCT25230PE,NFO,134635,3000,OPTSTK
WIPRO28OCT25235CE,NFO,134760,3000,OPTSTK
YESBANK30SEP2521CE,NFO,134840,31100,OPTSTK
WIPRO28OCT25235PE,NFO,134761,3000,OPTSTK
PPLPHARMA25NOV25210CE,NFO,113906,2500,OPTSTK
SBICARD30SEP25820CE,NFO,131150,800,OPTSTK
SBICARD30SEP25820PE,NFO,131151,800,OPTSTK
SBICARD30SEP25880PE,NFO,131159,800,OPTSTK
ZYDUSLIFE30SEP25990PE,NFO,135143,900,OPTSTK
ZYDUSLIFE28OCT25880CE,NFO,135293,900,OPTSTK
ZYDUSLIFE30SEP25910CE,NFO,135134,900,OPTSTK
ZYDUSLIFE30SEP251030PE,NFO,135207,900,OPTSTK
PPLPHARMA25NOV25240CE,NFO,113912,2500,OPTSTK
PPLPHARMA25NOV25240PE,NFO,113913,2500,OPTSTK
NUVAMA28OCT257000PE,NFO,113940,75,OPTSTK
NUVAMA28OCT257600PE,NFO,113988,75,OPTSTK
ZYDUSLIFE28OCT25980CE,NFO,135325,900,OPTSTK
ZYDUSLIFE28OCT251000PE,NFO,135328,900,OPTSTK
SONACOMS30SEP25400CE,NFO,135716,1050,OPTSTK
SRF30SEP252700CE,NFO,136089,200,OPTSTK
PRESTIGE28OCT251540PE,NFO,114079,450,OPTSTK
PRESTIGE28OCT251620CE,NFO,114082,450,OPTSTK
PRESTIGE28OCT251660PE,NFO,114085,450,OPTSTK
NYKAA30SEP25257.5PE,NFO,114224,3125,OPTSTK
SRF30SEP252800PE,NFO,136092,200,OPTSTK
SRF30SEP253400CE,NFO,136141,200,OPTSTK
SRF30SEP253500CE,NFO,136143,200,OPTSTK
SRF30SEP253500PE,NFO,136144,200,OPTSTK
PRESTIGE25NOV251520PE,NFO,114240,450,OPTSTK
PRESTIGE25NOV251640CE,NFO,114249,450,OPTSTK
NYKAA28OCT25205CE,NFO,114287,3125,OPTSTK
PRESTIGE25NOV251760CE,NFO,114270,450,OPTSTK
SUNPHARMA30SEP251440PE,NFO,136448,350,OPTSTK
SUNPHARMA30SEP251520CE,NFO,136548,350,OPTSTK
SUNPHARMA30SEP251600PE,NFO,136553,350,OPTSTK
SUNPHARMA30SEP251640CE,NFO,136554,350,OPTSTK
NYKAA28OCT25205PE,NFO,114288,3125,OPTSTK
NYKAA28OCT25210CE,NFO,114289,3125,OPTSTK
NYKAA28OCT25250PE,NFO,114310,3125,OPTSTK
RBLBANK28OCT25245PE,NFO,114366,3175,OPTSTK
SUNPHARMA30SEP251760PE,NFO,136561,350,OPTSTK
SUNPHARMA30SEP251880PE,NFO,136569,350,OPTSTK
SUPREMEIND30SEP253800CE,NFO,136660,175,OPTSTK
SUPREMEIND30SEP255000PE,NFO,136707,175,OPTSTK
RBLBANK28OCT25275CE,NFO,114375,3175,OPTSTK
OBEROIRLTY30SEP251860PE,NFO,114413,350,OPTSTK
SYNGENE30SEP25520CE,NFO,137143,1000,OPTSTK
SYNGENE30SEP25600PE,NFO,137184,1000,OPTSTK
TATACHEM30SEP25960CE,NFO,138014,650,OPTSTK
TATACONSUM30SEP25900PE,NFO,138610,550,OPTSTK
RBLBANK28OCT25255PE,NFO,114372,3175,OPTSTK
OBEROIRLTY30SEP251500PE,NFO,114394,350,OPTSTK
MOTHERSON30SEP25100CE,NFO,114429,6150,OPTSTK
MOTHERSON30SEP25100PE,NFO,114430,6150,OPTSTK
RBLBANK25NOV25220CE,NFO,114449,3175,OPTSTK
RBLBANK25NOV25220PE,NFO,114465,3175,OPTSTK
TATACONSUM30SEP25920CE,NFO,138611,550,OPTSTK
TATACONSUM30SEP25980CE,NFO,138617,550,OPTSTK
TATACONSUM30SEP251060CE,NFO,138634,550,OPTSTK
TATACONSUM30SEP251120CE,NFO,138640,550,OPTSTK
TATACONSUM30SEP251260CE,NFO,138674,550,OPTSTK
TATAELXSI30SEP256000CE,NFO,138957,100,OPTSTK
TATAELXSI30SEP256400CE,NFO,138985,100,OPTSTK
TATAELXSI30SEP256800PE,NFO,138999,100,OPTSTK
OBEROIRLTY28OCT251320PE,NFO,114486,350,OPTSTK
OBEROIRLTY28OCT251600CE,NFO,114504,350,OPTSTK
OBEROIRLTY28OCT251640PE,NFO,114507,350,OPTSTK
OBEROIRLTY28OCT251800CE,NFO,114516,350,OPTSTK
TATAMOTORS30SEP25640PE,NFO,139506,800,OPTSTK
TATAMOTORS30SEP25700CE,NFO,139518,800,OPTSTK
TATAMOTORS30SEP25780CE,NFO,139535,800,OPTSTK
TATAPOWER30SEP25440CE,NFO,140148,1450,OPTSTK
RBLBANK25NOV25280CE,NFO,114525,3175,OPTSTK
OFSS30SEP257300CE,NFO,114610,75,OPTSTK
OFSS30SEP257700PE,NFO,114615,75,OPTSTK
OFSS30SEP258500CE,NFO,114622,75,OPTSTK
TATASTEEL30SEP25140CE,NFO,140347,5500,OPTSTK
TATASTEEL30SEP25185PE,NFO,140408,5500,OPTSTK
TATASTEEL30SEP25190PE,NFO,140410,5500,OPTSTK
TATATECH30SEP25600PE,NFO,141016,800,OPTSTK
OFSS30SEP259100CE,NFO,114628,75,OPTSTK
OFSS28OCT256800CE,NFO,114691,75,OPTSTK
OFSS28OCT256800PE,NFO,114692,75,OPTSTK
OFSS28OCT257000CE,NFO,114693,75,OPTSTK
TATATECH30SEP25660PE,NFO,141022,800,OPTSTK
TATATECH30SEP25700PE,NFO,141026,800,OPTSTK
TATATECH30SEP25760CE,NFO,141031,800,OPTSTK
TCS30SEP253000PE,NFO,141637,175,OPTSTK
TCS30SEP253080CE,NFO,141640,175,OPTSTK
TCS30SEP253360CE,NFO,141654,175,OPTSTK
TCS30SEP253360PE,NFO,141655,175,OPTSTK
TCS30SEP253480PE,NFO,141661,175,OPTSTK
OFSS28OCT257400CE,NFO,114699,75,OPTSTK
OFSS28OCT257400PE,NFO,114700,75,OPTSTK
OFSS28OCT258200PE,NFO,114726,75,OPTSTK
OFSS28OCT258800PE,NFO,114734,75,OPTSTK
TCS30SEP253640PE,NFO,141669,175,OPTSTK
TIINDIA30SEP252800PE,NFO,142044,200,OPTSTK
TIINDIA30SEP253300PE,NFO,142054,200,OPTSTK
TIINDIA30SEP253500PE,NFO,142058,200,OPTSTK
OFSS28OCT259400CE,NFO,114739,75,OPTSTK
OFSS28OCT259800CE,NFO,114747,75,OPTSTK
OFSS28OCT259800PE,NFO,114748,75,OPTSTK
RECLTD25NOV25300PE,NFO,114782,1275,OPTSTK
TIINDIA30SEP253600CE,NFO,142059,200,OPTSTK
TITAGARH30SEP25840CE,NFO,142119,725,OPTSTK
TITAGARH30SEP25880PE,NFO,142122,725,OPTSTK
TITAGARH30SEP25920CE,NFO,142123,725,OPTSTK
